filename,sen_id,goku,leftpos,rightpos,type
PN5f_00015.xml,15,,13,23,削除(助詞)
PN5f_00015.xml,15,へ,24,13,挿入(助詞)
PN5f_00015.xml,15,へ,24,12,置換(助詞)
PN5f_00015.xml,15,改竄,22,13,語彙選択
PN5f_00015.xml,15,快晴,22,13,表記
PN5f_00015.xml,15,つ,27,10,動詞
PN5f_00015.xml,15,,11,24,削除(助詞・動詞以外)
PN5f_00015.xml,15,す,34,3,挿入(助詞・動詞以外)
PN5e_00001.xml,5,,11,27,削除(助詞)
PN5e_00001.xml,5,の,6,33,挿入(助詞)
PN5e_00001.xml,5,の,11,27,置換(助詞)
PN5e_00001.xml,5,量,33,4,語彙選択
PN5e_00001.xml,5,解答,22,15,表記
PN5e_00001.xml,5,れ,16,23,動詞
PN5e_00001.xml,5,,20,18,削除(助詞・動詞以外)
PN5e_00001.xml,5,程,31,8,挿入(助詞・動詞以外)
PN1l_00021.xml,42,,9,16,削除(助詞)
PN1l_00021.xml,42,を,21,5,挿入(助詞)
PN1l_00021.xml,42,は,21,4,置換(助詞)
PN1l_00021.xml,42,途中,17,7,語彙選択
PN1l_00021.xml,42,栗入れ,10,12,表記
PN1l_00021.xml,42,る,23,3,動詞
PN1l_00021.xml,42,,6,17,削除(助詞・動詞以外)
PN1l_00021.xml,42,テスト,19,7,挿入(助詞・動詞以外)
PN5b_00023.xml,34,,13,21,削除(助詞)
PN5b_00023.xml,34,が,3,32,挿入(助詞)
PN5b_00023.xml,34,や,13,21,置換(助詞)
PN5b_00023.xml,34,得点,33,1,語彙選択
PN5b_00023.xml,34,デサン,25,6,表記
PN5b_00023.xml,34,,7,27,動詞
PN5b_00023.xml,34,,29,5,削除(助詞・動詞以外)
PN5b_00023.xml,34,方,10,25,挿入(助詞・動詞以外)
PN4d_00010.xml,6,,18,5,削除(助詞)
PN4d_00010.xml,6,が,5,19,挿入(助詞)
PN4d_00010.xml,6,に,18,5,置換(助詞)
PN4d_00010.xml,6,強める,19,1,語彙選択
PN4d_00010.xml,6,公正,7,15,表記
PN4d_00010.xml,6,る,23,1,動詞
PN4d_00010.xml,6,,15,6,削除(助詞・動詞以外)
PN4d_00010.xml,6,中,21,3,挿入(助詞・動詞以外)
PN4k_00005.xml,30,,15,19,削除(助詞)
PN4k_00005.xml,30,の,16,19,挿入(助詞)
PN4k_00005.xml,30,は,4,30,置換(助詞)
PN4k_00005.xml,30,真ん中,24,10,語彙選択
PN4k_00005.xml,30,買わされた,29,1,表記
PN4k_00005.xml,30,さ,31,4,動詞
PN4k_00005.xml,30,,22,12,削除(助詞・動詞以外)
PN4k_00005.xml,30,ギン,10,25,挿入(助詞・動詞以外)
PN5i_00021.xml,9,,3,19,削除(助詞)
PN5i_00021.xml,9,の,3,20,挿入(助詞)
PN5i_00021.xml,9,が,3,19,置換(助詞)
PN5i_00021.xml,9,部落,11,10,語彙選択
PN5i_00021.xml,9,センタ,13,6,表記
PN5i_00021.xml,9,り,20,2,動詞
PN5i_00021.xml,9,,0,21,削除(助詞・動詞以外)
PN5i_00021.xml,9,バック,17,6,挿入(助詞・動詞以外)
PN1f_00012.xml,13,,10,34,削除(助詞)
PN1f_00012.xml,13,の,25,20,挿入(助詞)
PN1f_00012.xml,13,を,24,20,置換(助詞)
PN1f_00012.xml,13,世界,13,31,語彙選択
PN1f_00012.xml,13,拭く,6,37,表記
PN1f_00012.xml,13,,7,37,動詞
PN1f_00012.xml,13,,23,21,削除(助詞・動詞以外)
PN1f_00012.xml,13,然,35,10,挿入(助詞・動詞以外)
PN5m_00001.xml,50,,25,22,削除(助詞)
PN5m_00001.xml,50,の,22,26,挿入(助詞)
PN5m_00001.xml,50,が,4,43,置換(助詞)
PN5m_00001.xml,50,指名する,22,23,語彙選択
PN5m_00001.xml,50,会って,35,10,表記
PN5m_00001.xml,50,,44,3,動詞
PN5m_00001.xml,50,,2,44,削除(助詞・動詞以外)
PN5m_00001.xml,50,ごと,4,44,挿入(助詞・動詞以外)
PN5a_00010.xml,114,修正,3,16,語彙選択
PN5a_00010.xml,114,老曲,1,18,表記
PN5a_00010.xml,114,,5,15,削除(助詞・動詞以外)
PN5a_00010.xml,114,中,5,16,挿入(助詞・動詞以外)
PN5f_00027.xml,16,,7,27,削除(助詞)
PN5f_00027.xml,16,が,26,9,挿入(助詞)
PN5f_00027.xml,16,が,10,24,置換(助詞)
PN5f_00027.xml,16,雰囲気,22,11,語彙選択
PN5f_00027.xml,16,陽,6,28,表記
PN5f_00027.xml,16,る,15,20,動詞
PN5f_00027.xml,16,,9,25,削除(助詞・動詞以外)
PN5f_00027.xml,16,ら,18,17,挿入(助詞・動詞以外)
PN1g_00019.xml,56,,6,24,削除(助詞)
PN1g_00019.xml,56,へ,2,29,挿入(助詞)
PN1g_00019.xml,56,と,10,20,置換(助詞)
PN1g_00019.xml,56,保存,21,8,語彙選択
PN1g_00019.xml,56,共創,0,29,表記
PN1g_00019.xml,56,,0,30,削除(助詞・動詞以外)
PN1g_00019.xml,56,す,26,5,挿入(助詞・動詞以外)
PN4d_00023.xml,169,,6,28,削除(助詞)
PN4d_00023.xml,169,が,6,29,挿入(助詞)
PN4d_00023.xml,169,は,20,14,置換(助詞)
PN4d_00023.xml,169,反逆,21,12,語彙選択
PN4d_00023.xml,169,ツアア,24,8,表記
PN4d_00023.xml,169,て,33,2,動詞
PN4d_00023.xml,169,,5,29,削除(助詞・動詞以外)
PN4d_00023.xml,169,ん,6,29,挿入(助詞・動詞以外)
PN4b_00005.xml,10,,22,13,削除(助詞)
PN4b_00005.xml,10,の,29,7,挿入(助詞)
PN4b_00005.xml,10,は,22,13,置換(助詞)
PN4b_00005.xml,10,揺れ,9,24,語彙選択
PN4b_00005.xml,10,降る,9,25,表記
PN4b_00005.xml,10,う,11,25,動詞
PN4b_00005.xml,10,,21,14,削除(助詞・動詞以外)
PN4b_00005.xml,10,ル,32,4,挿入(助詞・動詞以外)
PN4m_00018.xml,26,,17,10,削除(助詞)
PN4m_00018.xml,26,は,17,11,挿入(助詞)
PN4m_00018.xml,26,の,17,10,置換(助詞)
PN4m_00018.xml,26,掴んで,18,5,語彙選択
PN4m_00018.xml,26,エス,7,18,表記
PN4m_00018.xml,26,つ,19,9,動詞
PN4m_00018.xml,26,,3,24,削除(助詞・動詞以外)
PN4m_00018.xml,26,大,4,24,挿入(助詞・動詞以外)
PN2l_00011.xml,20,,5,41,削除(助詞)
PN2l_00011.xml,20,を,9,38,挿入(助詞)
PN2l_00011.xml,20,を,9,37,置換(助詞)
PN2l_00011.xml,20,整頓し,38,7,語彙選択
PN2l_00011.xml,20,激情,0,45,表記
PN2l_00011.xml,20,,11,35,動詞
PN2l_00011.xml,20,,26,20,削除(助詞・動詞以外)
PN2l_00011.xml,20,お,35,12,挿入(助詞・動詞以外)
PN1f_00025.xml,23,,7,36,削除(助詞)
PN1f_00025.xml,23,へ,20,24,挿入(助詞)
PN1f_00025.xml,23,が,12,31,置換(助詞)
PN1f_00025.xml,23,すまし,13,29,語彙選択
PN1f_00025.xml,23,新天,32,10,表記
PN1f_00025.xml,23,む,14,30,動詞
PN1f_00025.xml,23,,25,18,削除(助詞・動詞以外)
PN1f_00025.xml,23,あ,8,36,挿入(助詞・動詞以外)
PN2h_00007.xml,11,,33,10,削除(助詞)
PN2h_00007.xml,11,は,22,22,挿入(助詞)
PN2h_00007.xml,11,の,33,10,置換(助詞)
PN2h_00007.xml,11,危ない,17,24,語彙選択
PN2h_00007.xml,11,曲がり,23,18,表記
PN2h_00007.xml,11,り,27,17,動詞
PN2h_00007.xml,11,,36,7,削除(助詞・動詞以外)
PN2h_00007.xml,11,ご,34,10,挿入(助詞・動詞以外)
PN4b_00017.xml,27,,14,10,削除(助詞)
PN4b_00017.xml,27,に,14,11,挿入(助詞)
PN4b_00017.xml,27,が,5,19,置換(助詞)
PN4b_00017.xml,27,出場,20,3,語彙選択
PN4b_00017.xml,27,一時代,2,20,表記
PN4b_00017.xml,27,る,9,16,動詞
PN4b_00017.xml,27,,1,23,削除(助詞・動詞以外)
PN4b_00017.xml,27,こと,5,20,挿入(助詞・動詞以外)
PN1a_00003.xml,308,,23,4,削除(助詞)
PN1a_00003.xml,308,の,24,4,挿入(助詞)
PN1a_00003.xml,308,と,23,4,置換(助詞)
PN1a_00003.xml,308,旧,5,22,語彙選択
PN1a_00003.xml,308,一機生,24,1,表記
PN1a_00003.xml,308,す,18,9,動詞
PN1a_00003.xml,308,,26,1,削除(助詞・動詞以外)
PN1a_00003.xml,308,人,27,1,挿入(助詞・動詞以外)
PN1a_00003.xml,135,,9,11,削除(助詞)
PN1a_00003.xml,135,を,16,5,挿入(助詞)
PN1a_00003.xml,135,を,16,4,置換(助詞)
PN1a_00003.xml,135,苦労,14,5,語彙選択
PN1a_00003.xml,135,説教的,10,8,表記
PN1a_00003.xml,135,,12,8,削除(助詞・動詞以外)
PN1a_00003.xml,135,ま,2,19,挿入(助詞・動詞以外)
PN4o_00004.xml,8,,17,20,削除(助詞)
PN4o_00004.xml,8,と,15,23,挿入(助詞)
PN4o_00004.xml,8,は,2,35,置換(助詞)
PN4o_00004.xml,8,生まれ,21,14,語彙選択
PN4o_00004.xml,8,ユヅ,15,21,表記
PN4o_00004.xml,8,す,23,14,動詞
PN4o_00004.xml,8,,6,31,削除(助詞・動詞以外)
PN4o_00004.xml,8,ごし,2,36,挿入(助詞・動詞以外)
PN4g_00001.xml,9,,20,5,削除(助詞)
PN4g_00001.xml,9,を,20,6,挿入(助詞)
PN4g_00001.xml,9,が,3,22,置換(助詞)
PN4g_00001.xml,9,発症,21,3,語彙選択
PN4g_00001.xml,9,発行,21,3,表記
PN4g_00001.xml,9,,24,1,動詞
PN4g_00001.xml,9,,17,8,削除(助詞・動詞以外)
PN4g_00001.xml,9,条,7,19,挿入(助詞・動詞以外)
PN3g_00023.xml,7,,2,20,削除(助詞)
PN3g_00023.xml,7,も,3,20,挿入(助詞)
PN3g_00023.xml,7,と,6,16,置換(助詞)
PN3g_00023.xml,7,画像,17,4,語彙選択
PN3g_00023.xml,7,取る,20,1,表記
PN3g_00023.xml,7,き,11,12,動詞
PN3g_00023.xml,7,,12,9,削除(助詞・動詞以外)
PN3g_00023.xml,7,この,12,11,挿入(助詞・動詞以外)
PN5m_00016.xml,51,札,19,2,語彙選択
PN5m_00016.xml,51,チッケット,19,2,表記
PN5m_00016.xml,51,,4,20,削除(助詞・動詞以外)
PN5m_00016.xml,51,ガ,19,6,挿入(助詞・動詞以外)
PN3f_00025.xml,25,,8,37,削除(助詞)
PN3f_00025.xml,25,は,3,43,挿入(助詞)
PN3f_00025.xml,25,を,37,8,置換(助詞)
PN3f_00025.xml,25,保存,29,15,語彙選択
PN3f_00025.xml,25,post,10,33,表記
PN3f_00025.xml,25,る,40,5,動詞
PN3f_00025.xml,25,,25,20,削除(助詞・動詞以外)
PN3f_00025.xml,25,回,8,38,挿入(助詞・動詞以外)
PN3c_00007.xml,6,,6,18,削除(助詞)
PN3c_00007.xml,6,へ,6,19,挿入(助詞)
PN3c_00007.xml,6,が,6,18,置換(助詞)
PN3c_00007.xml,6,認識,7,16,語彙選択
PN3c_00007.xml,6,処分n,11,12,表記
PN3c_00007.xml,6,れ,23,2,動詞
PN3c_00007.xml,6,,8,16,削除(助詞・動詞以外)
PN3c_00007.xml,6,ご,11,14,挿入(助詞・動詞以外)
PN5a_00027.xml,230,,21,13,削除(助詞)
PN5a_00027.xml,230,も,8,27,挿入(助詞)
PN5a_00027.xml,230,の,21,13,置換(助詞)
PN5a_00027.xml,230,媒介,15,18,語彙選択
PN5a_00027.xml,230,一歳,30,3,表記
PN5a_00027.xml,230,た,26,9,動詞
PN5a_00027.xml,230,,30,4,削除(助詞・動詞以外)
PN5a_00027.xml,230,もの,32,3,挿入(助詞・動詞以外)
PN1a_00024.xml,60,,11,27,削除(助詞)
PN1a_00024.xml,60,と,11,28,挿入(助詞)
PN1a_00024.xml,60,が,11,27,置換(助詞)
PN1a_00024.xml,60,植樹,12,25,語彙選択
PN1a_00024.xml,60,さくらぼ,0,34,表記
PN1a_00024.xml,60,ぬ,30,8,動詞
PN1a_00024.xml,60,,23,15,削除(助詞・動詞以外)
PN1a_00024.xml,60,オ,5,34,挿入(助詞・動詞以外)
PN3d_00029.xml,63,,19,9,削除(助詞)
PN3d_00029.xml,63,を,20,9,挿入(助詞)
PN3d_00029.xml,63,へ,19,9,置換(助詞)
PN3d_00029.xml,63,つなげ,23,3,語彙選択
PN3d_00029.xml,63,警官,8,19,表記
PN3d_00029.xml,63,う,25,4,動詞
PN3d_00029.xml,63,,21,7,削除(助詞・動詞以外)
PN3d_00029.xml,63,る,23,6,挿入(助詞・動詞以外)
PN3e_00012.xml,90,開店,15,15,語彙選択
PN3e_00012.xml,90,せんた,22,6,表記
PN3e_00012.xml,90,つ,7,24,動詞
PN3e_00012.xml,90,,23,8,削除(助詞・動詞以外)
PN3e_00012.xml,90,オ,22,10,挿入(助詞・動詞以外)
PN1i_00009.xml,139,,17,21,削除(助詞)
PN1i_00009.xml,139,に,18,21,挿入(助詞)
PN1i_00009.xml,139,へ,2,36,置換(助詞)
PN1i_00009.xml,139,保存し,18,19,語彙選択
PN1i_00009.xml,139,パタンー,27,8,表記
PN1i_00009.xml,139,て,19,19,動詞
PN1i_00009.xml,139,,16,22,削除(助詞・動詞以外)
PN1i_00009.xml,139,オ,17,22,挿入(助詞・動詞以外)
PN5m_00001.xml,63,,27,5,削除(助詞)
PN5m_00001.xml,63,が,9,24,挿入(助詞)
PN5m_00001.xml,63,が,2,30,置換(助詞)
PN5m_00001.xml,63,引っ張った,3,27,語彙選択
PN5m_00001.xml,63,転回,28,3,表記
PN5m_00001.xml,63,,31,1,動詞
PN5m_00001.xml,63,,15,17,削除(助詞・動詞以外)
PN5m_00001.xml,63,こ,2,31,挿入(助詞・動詞以外)
PN4d_00023.xml,394,,21,16,削除(助詞)
PN4d_00023.xml,394,が,30,8,挿入(助詞)
PN4d_00023.xml,394,の,32,5,置換(助詞)
PN4d_00023.xml,394,置いて,10,24,語彙選択
PN4d_00023.xml,394,芦,4,33,表記
PN4d_00023.xml,394,,12,25,動詞
PN4d_00023.xml,394,,8,29,削除(助詞・動詞以外)
PN4d_00023.xml,394,お,33,5,挿入(助詞・動詞以外)
PN5b_00011.xml,44,,5,21,削除(助詞)
PN5b_00011.xml,44,と,15,12,挿入(助詞)
PN5b_00011.xml,44,は,18,8,置換(助詞)
PN5b_00011.xml,44,移住し,19,4,語彙選択
PN5b_00011.xml,44,墨,19,6,表記
PN5b_00011.xml,44,き,22,4,動詞
PN5b_00011.xml,44,,4,22,削除(助詞・動詞以外)
PN5b_00011.xml,44,り,3,24,挿入(助詞・動詞以外)
PN1j_00006.xml,118,,2,23,削除(助詞)
PN1j_00006.xml,118,と,5,21,挿入(助詞)
PN1j_00006.xml,118,が,5,20,置換(助詞)
PN1j_00006.xml,118,それだけ,19,3,語彙選択
PN1j_00006.xml,118,とかっえ,6,16,表記
PN1j_00006.xml,118,れ,16,10,動詞
PN1j_00006.xml,118,,1,24,削除(助詞・動詞以外)
PN1j_00006.xml,118,る,14,12,挿入(助詞・動詞以外)
PN2d_00010.xml,21,,5,20,削除(助詞)
PN2d_00010.xml,21,は,9,17,挿入(助詞)
PN2d_00010.xml,21,を,9,16,置換(助詞)
PN2d_00010.xml,21,体調,17,7,語彙選択
PN2d_00010.xml,21,kare-,0,23,表記
PN2d_00010.xml,21,う,12,14,動詞
PN2d_00010.xml,21,,8,17,削除(助詞・動詞以外)
PN2d_00010.xml,21,り,14,12,挿入(助詞・動詞以外)
PN1c_00025.xml,14,,2,21,削除(助詞)
PN1c_00025.xml,14,と,2,22,挿入(助詞)
PN1c_00025.xml,14,は,2,21,置換(助詞)
PN1c_00025.xml,14,こむ,14,8,語彙選択
PN1c_00025.xml,14,個々に,0,21,表記
PN1c_00025.xml,14,り,15,8,動詞
PN1c_00025.xml,14,,4,19,削除(助詞・動詞以外)
PN1c_00025.xml,14,達,6,18,挿入(助詞・動詞以外)
PN5f_00022.xml,11,,7,27,削除(助詞)
PN5f_00022.xml,11,の,11,24,挿入(助詞)
PN5f_00022.xml,11,と,5,29,置換(助詞)
PN5f_00022.xml,11,単語,8,25,語彙選択
PN5f_00022.xml,11,しんぶん,23,10,表記
PN5f_00022.xml,11,う,12,23,動詞
PN5f_00022.xml,11,,19,15,削除(助詞・動詞以外)
PN5f_00022.xml,11,お,6,29,挿入(助詞・動詞以外)
PN1a_00017.xml,38,,22,19,削除(助詞)
PN1a_00017.xml,38,が,23,19,挿入(助詞)
PN1a_00017.xml,38,の,27,14,置換(助詞)
PN1a_00017.xml,38,絵,14,27,語彙選択
PN1a_00017.xml,38,拡張,28,12,表記
PN1a_00017.xml,38,す,38,4,動詞
PN1a_00017.xml,38,,15,26,削除(助詞・動詞以外)
PN1a_00017.xml,38,な,19,23,挿入(助詞・動詞以外)
PN5d_00025.xml,19,,18,4,削除(助詞)
PN5d_00025.xml,19,と,7,16,挿入(助詞)
PN5d_00025.xml,19,が,18,4,置換(助詞)
PN5d_00025.xml,19,前回,11,10,語彙選択
PN5d_00025.xml,19,カレンダ,2,16,表記
PN5d_00025.xml,19,る,10,13,動詞
PN5d_00025.xml,19,,20,2,削除(助詞・動詞以外)
PN5d_00025.xml,19,十,16,7,挿入(助詞・動詞以外)
PN5d_00007.xml,41,,8,26,削除(助詞)
PN5d_00007.xml,41,へ,24,11,挿入(助詞)
PN5d_00007.xml,41,が,8,26,置換(助詞)
PN5d_00007.xml,41,リスク,26,7,語彙選択
PN5d_00007.xml,41,嬉々,26,7,表記
PN5d_00007.xml,41,あ,7,28,動詞
PN5d_00007.xml,41,,23,11,削除(助詞・動詞以外)
PN5d_00007.xml,41,き,28,7,挿入(助詞・動詞以外)
PN5m_00016.xml,38,を,2,25,語彙選択
PN5m_00016.xml,38,でんわ,0,25,表記
PN5m_00016.xml,38,,1,25,削除(助詞・動詞以外)
PN5m_00016.xml,38,お,0,27,挿入(助詞・動詞以外)
PN3b_00006.xml,21,,20,17,削除(助詞)
PN3b_00006.xml,21,を,17,21,挿入(助詞)
PN3b_00006.xml,21,が,4,33,置換(助詞)
PN3b_00006.xml,21,良,5,32,語彙選択
PN3b_00006.xml,21,リズ,17,18,表記
PN3b_00006.xml,21,し,36,2,動詞
PN3b_00006.xml,21,,24,13,削除(助詞・動詞以外)
PN3b_00006.xml,21,絶,5,33,挿入(助詞・動詞以外)
PN2f_00008.xml,13,,20,3,削除(助詞)
PN2f_00008.xml,13,が,7,17,挿入(助詞)
PN2f_00008.xml,13,が,15,8,置換(助詞)
PN2f_00008.xml,13,巻き,18,4,語彙選択
PN2f_00008.xml,13,相,10,12,表記
PN2f_00008.xml,13,た,22,2,動詞
PN2f_00008.xml,13,,19,4,削除(助詞・動詞以外)
PN2f_00008.xml,13,超,13,11,挿入(助詞・動詞以外)
PN2b_00010.xml,28,,21,8,削除(助詞)
PN2b_00010.xml,28,と,22,8,挿入(助詞)
PN2b_00010.xml,28,と,21,8,置換(助詞)
PN2b_00010.xml,28,不,5,24,語彙選択
PN2b_00010.xml,28,最,0,28,表記
PN2b_00010.xml,28,て,24,5,動詞
PN2b_00010.xml,28,,25,4,削除(助詞・動詞以外)
PN2b_00010.xml,28,弊,10,20,挿入(助詞・動詞以外)
PN2a_00008.xml,48,,21,14,削除(助詞)
PN2a_00008.xml,48,が,5,31,挿入(助詞)
PN2a_00008.xml,48,を,4,31,置換(助詞)
PN2a_00008.xml,48,覚醒剤,18,15,語彙選択
PN2a_00008.xml,48,力剤,18,15,表記
PN2a_00008.xml,48,さて,32,3,動詞
PN2a_00008.xml,48,,15,18,削除(助詞・動詞以外)
PN2a_00008.xml,48,お,18,18,挿入(助詞・動詞以外)
PN4a_00020.xml,17,,17,17,削除(助詞)
PN4a_00020.xml,17,の,18,17,挿入(助詞)
PN4a_00020.xml,17,と,17,17,置換(助詞)
PN4a_00020.xml,17,光,20,14,語彙選択
PN4a_00020.xml,17,ぴーく,4,28,表記
PN4a_00020.xml,17,落ちている,31,1,動詞
PN4a_00020.xml,17,,18,15,削除(助詞・動詞以外)
PN4a_00020.xml,17,御,0,35,挿入(助詞・動詞以外)
PN2f_00022.xml,12,,8,27,削除(助詞)
PN2f_00022.xml,12,と,29,7,挿入(助詞)
PN2f_00022.xml,12,が,8,27,置換(助詞)
PN2f_00022.xml,12,ぷり,6,28,語彙選択
PN2f_00022.xml,12,し,11,25,動詞
PN2f_00022.xml,12,,6,28,削除(助詞・動詞以外)
PN2f_00022.xml,12,て,12,24,挿入(助詞・動詞以外)
PN5a_00027.xml,154,,2,19,削除(助詞)
PN5a_00027.xml,154,を,7,15,挿入(助詞)
PN5a_00027.xml,154,と,6,15,置換(助詞)
PN5a_00027.xml,154,質,3,18,語彙選択
PN5a_00027.xml,154,tekkin,0,20,表記
PN5a_00027.xml,154,なない,19,1,動詞
PN5a_00027.xml,154,,7,12,削除(助詞・動詞以外)
PN5a_00027.xml,154,い,21,1,挿入(助詞・動詞以外)
PN4a_00029.xml,22,,2,24,削除(助詞)
PN4a_00029.xml,22,が,2,24,置換(助詞)
PN4a_00029.xml,22,ぷり,24,1,語彙選択
PN4a_00029.xml,22,tasan,22,3,表記
PN4a_00029.xml,22,,24,1,削除(助詞・動詞以外)
PN4a_00029.xml,22,ぶり,26,1,挿入(助詞・動詞以外)
PN5l_00012.xml,28,,8,14,削除(助詞)
PN5l_00012.xml,28,と,12,11,挿入(助詞)
PN5l_00012.xml,28,と,11,11,置換(助詞)
PN5l_00012.xml,28,悪,9,13,語彙選択
PN5l_00012.xml,28,べいぐん,6,15,表記
PN5l_00012.xml,28,行われている,15,4,動詞
PN5l_00012.xml,28,,12,8,削除(助詞・動詞以外)
PN5l_00012.xml,28,御,9,14,挿入(助詞・動詞以外)
PN4a_00019.xml,25,,13,12,削除(助詞)
PN4a_00019.xml,25,が,14,12,挿入(助詞)
PN4a_00019.xml,25,が,13,12,置換(助詞)
PN4a_00019.xml,25,隙,22,2,語彙選択
PN4a_00019.xml,25,,21,4,削除(助詞・動詞以外)
PN4a_00019.xml,25,す,21,5,挿入(助詞・動詞以外)
PN3k_00012.xml,22,,10,10,削除(助詞)
PN3k_00012.xml,22,が,6,15,挿入(助詞)
PN3k_00012.xml,22,を,10,10,置換(助詞)
PN3k_00012.xml,22,さて,0,19,語彙選択
PN3k_00012.xml,22,isuramu,11,6,表記
PN3k_00012.xml,22,接近している,6,11,動詞
PN3k_00012.xml,22,,10,10,削除(助詞・動詞以外)
PN3k_00012.xml,22,同,15,6,挿入(助詞・動詞以外)
PN4a_00031.xml,14,,27,5,削除(助詞)
PN4a_00031.xml,14,と,28,5,挿入(助詞)
PN4a_00031.xml,14,に,27,5,置換(助詞)
PN4a_00031.xml,14,施策,28,3,語彙選択
PN4a_00031.xml,14,観測しした,28,1,動詞
PN4a_00031.xml,14,,24,8,削除(助詞・動詞以外)
PN4a_00031.xml,14,御,20,13,挿入(助詞・動詞以外)
PN2c_00011.xml,44,,30,11,削除(助詞)
PN2c_00011.xml,44,と,31,11,挿入(助詞)
PN2c_00011.xml,44,が,25,16,置換(助詞)
PN2c_00011.xml,44,人間,22,17,語彙選択
PN2c_00011.xml,44,穏や,13,26,表記
PN2c_00011.xml,44,される,26,14,動詞
PN2c_00011.xml,44,,19,20,削除(助詞・動詞以外)
PN2c_00011.xml,44,ら,38,4,挿入(助詞・動詞以外)
PN3c_00016.xml,13,,16,21,削除(助詞)
PN3c_00016.xml,13,を,5,33,挿入(助詞)
PN3c_00016.xml,13,が,16,21,置換(助詞)
PN3c_00016.xml,13,爆発していた,31,1,語彙選択
PN3c_00016.xml,13,ジ回し,23,11,表記
PN3c_00016.xml,13,収納させられていた,17,15,動詞
PN3c_00016.xml,13,,7,30,削除(助詞・動詞以外)
PN3c_00016.xml,13,れ,16,22,挿入(助詞・動詞以外)
PN4c_00011.xml,46,,8,23,削除(助詞)
PN4c_00011.xml,46,と,9,23,挿入(助詞)
PN4c_00011.xml,46,と,12,19,置換(助詞)
PN4c_00011.xml,46,最後の一撃,9,20,語彙選択
PN4c_00011.xml,46,見いだ,13,15,表記
PN4c_00011.xml,46,見いだす,13,13,動詞
PN4c_00011.xml,46,,22,9,削除(助詞・動詞以外)
PN4c_00011.xml,46,み,25,7,挿入(助詞・動詞以外)
PN3j_00014.xml,59,,5,39,削除(助詞)
PN3j_00014.xml,59,と,22,23,挿入(助詞)
PN3j_00014.xml,59,が,21,23,置換(助詞)
PN3j_00014.xml,59,極楽,3,40,語彙選択
PN3j_00014.xml,59,厳し,0,42,表記
PN3j_00014.xml,59,加さえ,6,37,動詞
PN3j_00014.xml,59,,14,30,削除(助詞・動詞以外)
PN3j_00014.xml,59,え,8,37,挿入(助詞・動詞以外)
PN3a_00031.xml,41,,4,20,削除(助詞)
PN3a_00031.xml,41,に,5,20,挿入(助詞)
PN3a_00031.xml,41,が,4,20,置換(助詞)
PN3a_00031.xml,41,敗,19,5,語彙選択
PN3a_00031.xml,41,うっぷ,0,21,表記
PN3a_00031.xml,41,晴る,5,17,動詞
PN3a_00031.xml,41,,4,20,削除(助詞・動詞以外)
PN3a_00031.xml,41,る,8,17,挿入(助詞・動詞以外)
PN1i_00016.xml,16,,16,31,削除(助詞)
PN1i_00016.xml,16,と,41,7,挿入(助詞)
PN1i_00016.xml,16,の,40,7,置換(助詞)
PN1i_00016.xml,16,腕,41,6,語彙選択
PN1i_00016.xml,16,ロイン,7,37,表記
PN1i_00016.xml,16,そろる,43,1,動詞
PN1i_00016.xml,16,,36,11,削除(助詞・動詞以外)
PN1i_00016.xml,16,御,7,41,挿入(助詞・動詞以外)
PN5a_00011.xml,39,コーヒ,8,19,語彙選択
PN5a_00011.xml,39,ックス,4,23,表記
PN5a_00011.xml,39,,8,19,削除(助詞・動詞以外)
PN5a_00011.xml,39,ス,8,23,挿入(助詞・動詞以外)
PN5k_00018.xml,4,,17,28,削除(助詞)
PN5k_00018.xml,4,と,21,25,挿入(助詞)
PN5k_00018.xml,4,を,17,28,置換(助詞)
PN5k_00018.xml,4,永久,30,14,語彙選択
PN5k_00018.xml,4,じょうたい,18,26,表記
PN5k_00018.xml,4,多し,43,1,動詞
PN5k_00018.xml,4,,5,39,削除(助詞・動詞以外)
PN5k_00018.xml,4,い,45,1,挿入(助詞・動詞以外)
PN4d_00023.xml,259,,34,12,削除(助詞)
PN4d_00023.xml,259,を,32,15,挿入(助詞)
PN4d_00023.xml,259,が,34,12,置換(助詞)
PN4d_00023.xml,259,捜査官,29,16,語彙選択
PN4d_00023.xml,259,きし,29,16,表記
PN4d_00023.xml,259,続ける,35,7,動詞
PN4d_00023.xml,259,,17,29,削除(助詞・動詞以外)
PN4d_00023.xml,259,た,24,23,挿入(助詞・動詞以外)
PN2c_00020.xml,11,,29,13,削除(助詞)
PN2c_00020.xml,11,も,30,13,挿入(助詞)
PN2c_00020.xml,11,を,29,13,置換(助詞)
PN2c_00020.xml,11,未来,23,18,語彙選択
PN2c_00020.xml,11,曜日,19,21,表記
PN2c_00020.xml,11,休んだことがないい,34,1,動詞
PN2c_00020.xml,11,,24,18,削除(助詞・動詞以外)
PN2c_00020.xml,11,く,16,27,挿入(助詞・動詞以外)
PN2h_00011.xml,36,,13,18,削除(助詞)
PN2h_00011.xml,36,を,14,18,挿入(助詞)
PN2h_00011.xml,36,の,13,18,置換(助詞)
PN2h_00011.xml,36,結論,19,11,語彙選択
PN2h_00011.xml,36,運動,9,19,表記
PN2h_00011.xml,36,起くる,14,15,動詞
PN2h_00011.xml,36,,3,28,削除(助詞・動詞以外)
PN2h_00011.xml,36,る,17,15,挿入(助詞・動詞以外)
